wall_time_s,elapsed_min,completed_total,window_episode_count,checkpoint_count,latest_checkpoint,train_episode_count,train_success_rate,train_survival_ratio_mean,train_v_fwd_mean_mean,train_v_fwd_rmse_mean,train_yaw_drift_abs_final_mean,train_yaw_rate_abs_mean_mean,train_roll_rms_mean,train_pitch_rms_mean,train_tilt_rms_mean,train_vertical_bounce_rms_mean,train_contact_continuity_score_mean,train_diag_support_asym_score_mean,train_swing_scuff_count_mean,train_residual_rms_mean,train_residual_rate_rms_mean,train_joint_vel_rms_mean,train_return_total_mean
1776653435.6536722,14.67589983145396,1952,128,8,model_700.pt,128,1.0,1.0,0.14470363868167624,0.1050840702955611,0.01986206829656112,0.013231739598268177,0.021632958443660755,0.011218462459510192,0.024410469503244638,0.13458195416023955,0.5723437471315265,0.6446484373882413,87.029296875,0.8010680847801268,0.28208976541645825,0.36003107530996203,280.1834964752197
1776653455.6636221,15.009398996829987,1984,128,8,model_700.pt,128,1.0,1.0,0.1402864764095284,0.1031620089779608,0.018905228847188482,0.013110897569276858,0.02123594730073819,0.01082774006499676,0.023884974664858102,0.13509588869055733,0.5747265596874058,0.6440494791604578,86.91796875,0.8044769549742341,0.2810903324279934,0.3586814049631357,282.158935546875
1776653475.690842,15.343185993035634,2016,128,8,model_700.pt,128,1.0,1.0,0.14175835059722885,0.1043176370440051,0.020890995402623957,0.013191096099035349,0.021363549727539066,0.010756652503914665,0.023966987867978427,0.1363811168121174,0.5744140609167516,0.6485546855255961,87.138671875,0.8108840915374458,0.2777761013712734,0.35941554699093103,279.79850137233734
1776653495.7017066,15.676700405279796,2080,128,9,model_800.pt,128,1.0,1.0,0.1454793371958658,0.10357961436966434,0.0191487987117398,0.013676488684723154,0.021641503037244547,0.011127421705168672,0.024390483660935033,0.13713348290184513,0.575911455322057,0.6465234351344407,87.02734375,0.825944653712213,0.26979036699049175,0.3647954280022532,281.4526946544647
1776653515.7104335,16.010179185867308,2112,128,9,model_800.pt,128,1.0,1.0,0.1478063781396486,0.10476408724207431,0.019331030272724092,0.013775726867606863,0.0224130541755585,0.011127644567750394,0.025077738815574555,0.1373544072266668,0.5770182246342301,0.6474739545956254,87.015625,0.8359063370153308,0.2638354765949771,0.36840478517115116,280.3351640701294
1776653535.7243667,16.34374473889669,2144,128,9,model_800.pt,128,1.0,1.0,0.14732069155434147,0.10301300679566339,0.018842301832364683,0.01379295185324736,0.0227073354908498,0.010999000631272793,0.025299086256415915,0.1367643603007309,0.5788541613146663,0.6456119772046804,86.990234375,0.8418512595817447,0.2598655371693894,0.36993059725500643,282.4453146457672
1776653555.7296667,16.677166406313578,2176,128,9,model_800.pt,128,1.0,1.0,0.14966646145330742,0.10362537333276123,0.021218981301672102,0.013667645493114833,0.02322951497626491,0.010869096713577164,0.025709803456744548,0.1367342957528308,0.5774088497273624,0.6508333315141499,87.48046875,0.8467683610506356,0.25625214516185224,0.3707417072728276,280.767293214798
1776653575.7383265,17.010644070307414,2240,128,9,model_800.pt,128,1.0,1.0,0.1444060084177181,0.10174680704949424,0.026778810080941184,0.013484066927048843,0.022588003943383228,0.010090520678204484,0.02480161615428956,0.13572796457447112,0.5774609339423478,0.6540624992921948,88.3984375,0.8516752771101892,0.25165063282474875,0.36595171922817826,280.92285227775574
1776653595.7514906,17.344196804364522,2272,128,9,model_800.pt,128,1.0,1.0,0.1427252305438742,0.10056639998219907,0.02608624700769724,0.013246858288766816,0.022473464930953924,0.010014352927100845,0.024658864612641558,0.13513680215692148,0.5796354138292372,0.6505598947405815,88.37109375,0.8531802105717361,0.25036414177156985,0.36386343999765813,282.8913164138794
1776653615.7635076,17.67773042122523,2304,128,10,model_900.pt,128,1.0,1.0,0.13517420191783458,0.09942701348336414,0.02291237148347136,0.013072987101622857,0.02132611493289005,0.00956033179681981,0.023424789194544188,0.13414830714464188,0.5830729133449495,0.648229165468365,88.072265625,0.8547384534031153,0.24892092461232096,0.3590690647251904,285.5155255794525
1776653635.7709699,18.011188125610353,2336,128,10,model_900.pt,128,1.0,1.0,0.14029279025271535,0.10086074558785185,0.020985712433684967,0.012717337522190064,0.022190209921973292,0.00989728040076443,0.024349145030497617,0.13427462137769908,0.582434892654419,0.6476562493480742,87.77734375,0.857463653665036,0.24723426648415625,0.361527077620849,284.81049513816833
1776653655.8150005,18.345255303382874,2400,128,10,model_900.pt,128,1.0,1.0,0.1432431733701378,0.10128915339009836,0.021031307858947912,0.01282274956611218,0.0227873572948738,0.009988830035581486,0.02492794625259232,0.13463481096550822,0.5812369748018682,0.64808593923226,87.5546875,0.8614211422391236,0.2439448666991666,0.36245737597346306,284.31017875671387
1776653675.8392727,18.678993173440297,2432,128,10,model_900.pt,128,1.0,1.0,0.14421384857269004,0.1004534344538115,0.021681753091343126,0.012899195113277528,0.023164640449977014,0.010014222767495085,0.025290296497926724,0.1355522708618082,0.5815624971874058,0.6456510429270566,87.326171875,0.8620812259614468,0.24351771967485547,0.3626766714733094,284.89514803886414
1776653695.846364,19.012444694836933,2464,128,10,model_900.pt,128,1.0,1.0,0.1402300142799504,0.09917709120782092,0.02200302161008949,0.013018523175560404,0.022730032345862128,0.010147733060875908,0.024956702620829163,0.13583255239063874,0.5834895819425583,0.6425130222924054,87.228515625,0.8643105360679328,0.24171388626564294,0.3599377954378724,286.37543845176697
1776653715.8587396,19.34598428805669,2496,128,10,model_900.pt,128,1.0,1.0,0.1339500710600987,0.09738817333709449,0.018353752129996792,0.01302259264048189,0.022011087457940448,0.01024770849471679,0.0243482193618854,0.13656182814156637,0.5850260397419333,0.6366536449640989,86.94140625,0.8648750497959554,0.24109251564368606,0.35604395042173564,290.01161563396454
1776653735.872558,19.679547929763793,2560,128,11,model_900.pt,128,1.0,1.0,0.1305034655961208,0.09502683073515072,0.014474325137598498,0.012471802801883314,0.02175434418313671,0.010384451732534217,0.024165275478558835,0.13628827210050076,0.5880729146301746,0.6266796896234155,86.6640625,0.8675973038189113,0.2390143380034715,0.35365993180312216,294.32214987277985
1776653755.8894937,20.01316352287928,2592,128,11,model_900.pt,128,1.0,1.0,0.1352570215240121,0.09571724373381585,0.014160399732645601,0.012152560644608457,0.022269413770118263,0.010289059668139089,0.024582050432450223,0.1361725719179958,0.5884765610098839,0.6261718771420419,86.751953125,0.8693583733402193,0.23797609971370548,0.3558777319267392,293.98892199993134
1776653775.8975062,20.346630398432414,2624,128,11,model_900.pt,128,1.0,1.0,0.14308114966843277,0.09706470993114635,0.014583457677872502,0.011622167774476111,0.022990879682765808,0.010224335237580817,0.025201436233322036,0.13557475537527353,0.587565103545785,0.6295182327739894,86.90625,0.8722149771638215,0.23616672167554498,0.35957805276848376,292.151296377182
1776653795.9119275,20.680204085508983,2688,128,11,model_900.pt,128,1.0,1.0,0.14842938882065937,0.09704330092063174,0.015456298737717589,0.011525849447934888,0.023583281530591194,0.010551887982728658,0.025871929781221308,0.13746341393562034,0.5878776023164392,0.6352734388783574,87.033203125,0.8770264470949769,0.2323303302982822,0.3612513637635857,290.8994722366333
1776653815.9247248,21.01375070810318,2720,128,11,model_900.pt,128,1.0,1.0,0.14463538059499115,0.09545072418404743,0.01411066466016564,0.011367913924914319,0.023151687972131185,0.010486483719432727,0.025453830122704364,0.13750656734919176,0.5892578102648258,0.6344401044771075,86.87109375,0.8767113271169364,0.23244893946684897,0.35834763175807893,292.9435558319092
1776653835.9336855,21.347233386834464,2752,128,11,model_900.pt,128,1.0,1.0,0.14103156491182745,0.09629573754500598,0.013524691959673873,0.011414477725338656,0.023001913017651532,0.01034289457675186,0.02526145450061942,0.1379883571062237,0.590364582836628,0.6341406255960464,86.705078125,0.8775772275403142,0.2321830732980743,0.3561150818131864,292.77758407592773
1776653855.9413326,21.680694170792897,2816,128,12,model_900.pt,128,1.0,1.0,0.13874614640371874,0.09985444432822987,0.012495126071144114,0.011221464068512432,0.022767365313484333,0.009546691737341462,0.02473456614597782,0.13642133271787316,0.5942187518812716,0.6305989581160247,86.57421875,0.8772036992013454,0.2332089375704527,0.35398365883156657,291.44419968128204
1776653875.9468853,22.01412005027135,2848,128,12,model_900.pt,128,1.0,1.0,0.14062564086634666,0.10216022277018055,0.013217392813885454,0.01140730973565951,0.023010816490568686,0.009494995771092363,0.02493622079125028,0.13630664814263582,0.595937502104789,0.6308203120715916,86.5,0.877702406141907,0.23296972655225545,0.3553994984831661,290.1461203098297
1776653895.9587607,22.347651306788126,2880,128,12,model_900.pt,128,1.0,1.0,0.14156935282517225,0.10204253706615418,0.013160946753032476,0.01154711950221099,0.022896479415067006,0.009440230438485742,0.0248089941254273,0.13598869752604514,0.5977343744598329,0.6280468753539026,86.369140625,0.8760498664341867,0.2337562699103728,0.35541091742925346,291.1454710960388
1776653915.9697344,22.681167534987132,2944,128,12,model_900.pt,128,1.0,1.0,0.14074803900439292,0.100005287444219,0.013242642179420727,0.011504423535370734,0.022435150916862767,0.009735874329635408,0.024492066653441027,0.13590092107187957,0.5960026024840772,0.6275130202993751,86.0390625,0.8759818584658206,0.2333433001767844,0.3553336295299232,293.9635570049286
1776653935.979078,23.01465659538905,2976,128,12,model_900.pt,128,1.0,1.0,0.13752769015263766,0.0975406116922386,0.012931625814417202,0.011291856462776195,0.021921504216152243,0.009717304496007273,0.024011751992405725,0.13547516491962597,0.5962890619412065,0.627278646454215,86.166015625,0.876717806328088,0.2322123816702515,0.3529785538557917,296.1916561126709
1776653955.9952834,23.348260017236075,3040,128,12,model_900.pt,128,1.0,1.0,0.13678054395131767,0.0972910217824392,0.014067556806367065,0.010883277682296466,0.02178110328532057,0.00996826724804123,0.02398412332400738,0.1352024720981717,0.5964192729443312,0.6355729158967733,86.748046875,0.8814874524250627,0.22806067555211484,0.35160681675188243,295.9060767889023
1776653976.008236,23.681809226671856,3072,128,13,model_900.pt,128,1.0,1.0,0.1366069206269458,0.09739873127546161,0.013325667266371966,0.010909187047218438,0.0217501224251464,0.01011296798606054,0.024018495049675417,0.13508267560973763,0.5970963570289314,0.6363020851276815,86.748046875,0.8830528133548796,0.22683352592866868,0.3516203318722546,296.12503123283386
1776653996.0156288,24.015265774726867,3104,128,13,model_900.pt,128,1.0,1.0,0.13598766748327762,0.0971433770027943,0.012619348480257031,0.010884091905609239,0.021759998140623793,0.010307557608030038,0.02411653677488195,0.1348014646791853,0.5958203147165477,0.637604168150574,86.654296875,0.8841784563846886,0.22600555699318647,0.351430585142225,296.29634714126587
1776654016.0230021,24.348721996943155,3168,128,13,model_900.pt,128,1.0,1.0,0.1394741568947211,0.09733253781450912,0.011079372081667316,0.010680820087145548,0.02222585864365101,0.010614442413498182,0.02466287170856183,0.13583450322039425,0.5938671897165477,0.6384895863011479,86.298828125,0.8852029154077172,0.2251297126058489,0.3534837656188756,295.98402976989746
1776654036.034924,24.682254028320312,3200,128,13,model_900.pt,128,1.0,1.0,0.14121542230714113,0.09646226599579677,0.011028245644638446,0.01042846675409237,0.022273017217230517,0.010641949251294136,0.024715696864770133,0.13573796552373096,0.5926302107982337,0.6441666684113443,86.435546875,0.8849968696013093,0.22487780125811696,0.3538338514044881,295.8702073097229
1776654056.044333,25.015744177500405,3264,128,13,model_900.pt,128,1.0,1.0,0.14597709092777222,0.09767572249984369,0.012600333386671991,0.010173346490773838,0.02241530507308198,0.010047230920463335,0.024592724176062085,0.13749287236714736,0.592825522646308,0.6490494799800217,86.615234375,0.8842894267290831,0.224917387124151,0.35402677254751325,294.10283851623535
1776654076.0530019,25.349221992492676,3296,128,13,model_900.pt,128,1.0,1.0,0.143097534251865,0.09678576420992613,0.012754237133094648,0.010192455571086612,0.022146718685689848,0.009759247735928511,0.0242331650465252,0.1367231755866669,0.5945312492549419,0.6512500001117587,86.8671875,0.8841810654848814,0.2247756051365286,0.3522151520010084,295.1291128396988
1776654096.0683863,25.682811733086904,3328,128,14,model_900.pt,128,1.0,1.0,0.13980093761347234,0.09585069090826437,0.012237051207421246,0.010267210011079442,0.021907427602855023,0.009465811868722085,0.023893617197146215,0.1370416639256291,0.5953906234353781,0.6497786464169621,86.767578125,0.8844585218466818,0.22456736490130424,0.3502121695782989,296.6709758043289
1776654116.0788822,26.016319998105367,3392,128,14,model_900.pt,128,1.0,1.0,0.14351403387263417,0.10020258760778233,0.009908979263400397,0.010224997367913602,0.022546696352947038,0.009481257053266745,0.024489491267925743,0.1362071349285543,0.5944010382518172,0.654427086468786,86.78515625,0.8888155962340534,0.22045341331977397,0.3533463687635958,293.93147563934326
1776654136.0889628,26.34982134103775,3424,128,14,model_900.pt,128,1.0,1.0,0.1469484490226023,0.10184080398175865,0.009769355813659786,0.01023819754118449,0.022924765835341532,0.009606571100448491,0.024886991614005115,0.13653170393081382,0.594270832836628,0.6546614617109299,86.7421875,0.8905356954783201,0.21896520908921957,0.35570975416339934,292.7959667444229
1776654156.096122,26.683273994922637,3456,128,14,model_900.pt,128,1.0,1.0,0.1479288250557147,0.10352696047630161,0.009481046979090024,0.010341775549022714,0.023020944354357198,0.00954993622508482,0.02495189724196324,0.13635074091143906,0.5943880211561918,0.6556119811721146,86.841796875,0.8916539112105966,0.2175324026029557,0.35688649537041783,291.7460570335388
1776654176.1035156,27.01673055489858,3520,128,14,model_900.pt,128,1.0,1.0,0.14347382925916463,0.09904394077602774,0.01052929883780962,0.010678042264771648,0.022161957786011044,0.009532770280202385,0.024154123494525934,0.1364315521204844,0.5906119761057198,0.6557812509126961,86.853515625,0.8915223604999483,0.21711671072989702,0.35552697349339724,294.4229625463486
1776654196.109403,27.350162009398144,3552,128,14,model_900.pt,128,1.0,1.0,0.14101863832911476,0.09702387033030391,0.011552262627446908,0.010714512714912416,0.02170306986226933,0.00915668345260201,0.023584951871328426,0.1365121381240897,0.5901692663319409,0.6554947919212282,86.896484375,0.890227819327265,0.21735421265475452,0.3535517957061529,296.1390005350113
1776654216.1174648,27.68362970749537,3616,128,15,model_900.pt,128,1.0,1.0,0.14363332773791626,0.09952716052066535,0.012356402213754336,0.010643121982866433,0.022299250260402914,0.009223880962963449,0.024170302641459477,0.13697756361216307,0.587513015139848,0.6551171876490116,86.599609375,0.8920605145394802,0.21708457358181477,0.3564763378817588,293.7363541126251
1776654236.1326573,28.017216249306998,3648,128,15,model_900.pt,128,1.0,1.0,0.14676814334234223,0.10147159290499985,0.013066742588762281,0.010582912658719579,0.023043975903419778,0.009421107159141684,0.0249326422980189,0.13661314698401839,0.5900260400958359,0.6558203129097819,86.57421875,0.892629599198699,0.21674064500257373,0.35981212952174246,292.6497230529785
1776654256.1460176,28.350772253672282,3680,128,15,model_900.pt,128,1.0,1.0,0.14843103376915678,0.10323748871451244,0.011599147390825237,0.010521025826164987,0.023510595441621263,0.009682091327704256,0.025462734601403123,0.13600887497887015,0.5898046856746078,0.6564062517136335,86.287109375,0.8941576262004673,0.21604304597713053,0.362193081760779,291.5267667770386
1776654276.1563318,28.68427749077479,3744,128,15,model_900.pt,128,1.0,1.0,0.1436334457830526,0.10016782890306786,0.010022593418852921,0.010402490424894495,0.023116167933039833,0.009630960597860394,0.025082824635504746,0.1351298755616881,0.5905468738637865,0.6524218763224781,86.24609375,0.8943816623650491,0.21534581494051963,0.35981114651076496,294.78325152397156
1776654296.1673787,29.017794938882194,3776,128,15,model_900.pt,128,1.0,1.0,0.1443726773140952,0.10051692236447707,0.009191479806304415,0.010322817171982024,0.023303821806621272,0.009804377808904974,0.025325251137402957,0.13489963370375335,0.5900911432690918,0.6505078133195639,86.142578125,0.8946347781457007,0.21514522738289088,0.36033708695322275,295.13447165489197
1776654316.1749616,29.351254653930663,3840,128,15,model_900.pt,128,1.0,1.0,0.14937306375941262,0.10310944385128096,0.011162168606688283,0.010233430046355352,0.02407512417266844,0.009949316572601674,0.02609390335257486,0.1355871213017963,0.5886458307504654,0.6474479157477617,86.154296875,0.8955545690841973,0.21470021398272365,0.3641891158185899,293.0282759666443
